sample_idx	filename	type-token ratio (disjoint windows)	evenness (disjoint windows)	average token length (disjoint windows)	Gini-based dispersion (disjoint windows)	evenness-based dispersion (disjoint windows)	lexical density	rarity
43061	D:\textcomplexity\twitter_output\input_files\43061.conllu	1.0	1.0000000000000002	3.5			0.3333333333333333	0.0
43064	D:\textcomplexity\twitter_output\input_files\43064.conllu	1.0	1.0000000000000002	3.2222222222222223			0.3	0.0
43072	D:\textcomplexity\twitter_output\input_files\43072.conllu	1.0	1.0	3.9333333333333336			0.3157894736842105	0.1666666666666666
43087	D:\textcomplexity\twitter_output\input_files\43087.conllu	0.9666666666666668	0.9949528872625156	3.55			0.3442622950819672	0.1904761904761904
43105	D:\textcomplexity\twitter_output\input_files\43105.conllu	1.0	1.0	3.3			0.3846153846153846	0.0
43176	D:\textcomplexity\twitter_output\input_files\43176.conllu	1.0	1.0	3.4			0.3846153846153846	0.2
43180	D:\textcomplexity\twitter_output\input_files\43180.conllu	1.0	1.0000000000000002	2.555555555555556			0.3333333333333333	0.0
43206	D:\textcomplexity\twitter_output\input_files\43206.conllu	1.0	1.0000000000000002	3.666666666666667			0.1666666666666666	0.0
43217	D:\textcomplexity\twitter_output\input_files\43217.conllu	1.0	1.0	3.08			0.3461538461538461	0.1111111111111111
43245	D:\textcomplexity\twitter_output\input_files\43245.conllu	0.8	0.9324867603589636	2.75			0.1818181818181818	0.0
43274	D:\textcomplexity\twitter_output\input_files\43274.conllu	1.0	1.0	3.1			0.1818181818181818	0.0
43286	D:\textcomplexity\twitter_output\input_files\43286.conllu	1.0	1.0	3.4			0.3636363636363636	0.0
43295	D:\textcomplexity\twitter_output\input_files\43295.conllu	1.0	1.0	3.8			0.3928571428571428	0.1818181818181818
43297	D:\textcomplexity\twitter_output\input_files\43297.conllu	1.0	1.0000000000000002	3.2222222222222223			0.2727272727272727	0.0
43299	D:\textcomplexity\twitter_output\input_files\43299.conllu	1.0	1.0000000000000002	2.166666666666667			0.25	0.0
43344	D:\textcomplexity\twitter_output\input_files\43344.conllu	1.0	1.0	3.4666666666666663			0.2941176470588235	0.2
43387	D:\textcomplexity\twitter_output\input_files\43387.conllu	1.0	1.0	3.72			0.3333333333333333	0.1111111111111111
43392	D:\textcomplexity\twitter_output\input_files\43392.conllu	0.95	0.9902410118609204	3.1			0.2727272727272727	0.0
43428	D:\textcomplexity\twitter_output\input_files\43428.conllu	1.0	1.0	2.7			0.3636363636363636	0.0
43437	D:\textcomplexity\twitter_output\input_files\43437.conllu	1.0	1.0	3.8666666666666663			0.3888888888888889	0.0
43445	D:\textcomplexity\twitter_output\input_files\43445.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
43456	D:\textcomplexity\twitter_output\input_files\43456.conllu	1.0	1.0000000000000002	3.1666666666666665			0.3333333333333333	0.0
43458	D:\textcomplexity\twitter_output\input_files\43458.conllu	1.0	1.0	3.3			0.3571428571428571	0.2
43462	D:\textcomplexity\twitter_output\input_files\43462.conllu	1.0	1.0000000000000002	2.833333333333333			0.2857142857142857	0.0
43475	D:\textcomplexity\twitter_output\input_files\43475.conllu	1.0	1.0	3.56			0.3703703703703703	0.0
43478	D:\textcomplexity\twitter_output\input_files\43478.conllu	0.9666666666666668	0.9934940079072802	3.1666666666666665			0.3333333333333333	0.1
43493	D:\textcomplexity\twitter_output\input_files\43493.conllu	1.0	1.0	2.5			0.25	0.0
43498	D:\textcomplexity\twitter_output\input_files\43498.conllu	1.0	1.0000000000000002	3.0			0.2857142857142857	0.0
43502	D:\textcomplexity\twitter_output\input_files\43502.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
43526	D:\textcomplexity\twitter_output\input_files\43526.conllu	1.0	1.0	2.75			0.2	0.0
43533	D:\textcomplexity\twitter_output\input_files\43533.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
43544	D:\textcomplexity\twitter_output\input_files\43544.conllu	1.0	1.0000000000000002	3.833333333333333			0.2857142857142857	0.0
43557	D:\textcomplexity\twitter_output\input_files\43557.conllu	1.0	1.0	3.2666666666666666			0.3888888888888889	0.1428571428571428
43561	D:\textcomplexity\twitter_output\input_files\43561.conllu	1.0	1.0	3.6			0.375	0.2222222222222222
43621	D:\textcomplexity\twitter_output\input_files\43621.conllu	1.0	1.0	3.75			0.25	0.0
43625	D:\textcomplexity\twitter_output\input_files\43625.conllu	0.95	0.9902410118609204	3.7			0.391304347826087	0.0
43628	D:\textcomplexity\twitter_output\input_files\43628.conllu	1.0	1.0	3.9			0.375	0.1111111111111111
43635	D:\textcomplexity\twitter_output\input_files\43635.conllu	1.0	1.0	3.25			0.2083333333333333	0.0
43638	D:\textcomplexity\twitter_output\input_files\43638.conllu	1.0	1.0	3.6666666666666665			0.3529411764705882	0.1666666666666666
43642	D:\textcomplexity\twitter_output\input_files\43642.conllu	1.0	1.0	2.8000000000000003			0.3846153846153846	0.0
43643	D:\textcomplexity\twitter_output\input_files\43643.conllu	1.0	1.0	3.733333333333333			0.3125	0.2
43705	D:\textcomplexity\twitter_output\input_files\43705.conllu	1.0	1.0	3.6			0.3571428571428571	0.2
43725	D:\textcomplexity\twitter_output\input_files\43725.conllu	1.0	1.0000000000000002	2.833333333333333			0.25	0.0
43749	D:\textcomplexity\twitter_output\input_files\43749.conllu	0.95	0.9902410118609204	3.0			0.3636363636363636	0.125
43765	D:\textcomplexity\twitter_output\input_files\43765.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
43795	D:\textcomplexity\twitter_output\input_files\43795.conllu	1.0	1.0000000000000002	2.833333333333333			0.375	0.0
43874	D:\textcomplexity\twitter_output\input_files\43874.conllu	0.96	0.9921928094887362	3.88			0.3793103448275862	0.1818181818181818
43956	D:\textcomplexity\twitter_output\input_files\43956.conllu	1.0	1.0	3.76			0.3846153846153846	0.2
43963	D:\textcomplexity\twitter_output\input_files\43963.conllu	1.0	1.0	3.933333333333333			0.3333333333333333	0.0
43975	D:\textcomplexity\twitter_output\input_files\43975.conllu	1.0	1.0	3.2			0.3333333333333333	0.0
43995	D:\textcomplexity\twitter_output\input_files\43995.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
43996	D:\textcomplexity\twitter_output\input_files\43996.conllu	1.0	1.0	3.0			0.25	0.0
44017	D:\textcomplexity\twitter_output\input_files\44017.conllu	0.9666666666666668	0.9934940079072802	3.1333333333333333			0.3225806451612903	0.2
44034	D:\textcomplexity\twitter_output\input_files\44034.conllu	1.0	1.0000000000000002	1.8333333333333333			0.375	0.0
44083	D:\textcomplexity\twitter_output\input_files\44083.conllu	0.96875	0.9948924411367652	3.28125			0.3939393939393939	0.0769230769230769
44098	D:\textcomplexity\twitter_output\input_files\44098.conllu	0.9666666666666668	0.9949528872625156	3.3833333333333333			0.3833333333333333	0.217391304347826
44108	D:\textcomplexity\twitter_output\input_files\44108.conllu	1.0	1.0000000000000002	2.833333333333333			0.375	0.0
44119	D:\textcomplexity\twitter_output\input_files\44119.conllu	0.9666666666666668	0.9934940079072802	3.2333333333333334			0.3666666666666666	0.1818181818181818
44153	D:\textcomplexity\twitter_output\input_files\44153.conllu	1.0	1.0	3.1			0.375	0.1666666666666666
44210	D:\textcomplexity\twitter_output\input_files\44210.conllu	1.0	1.0	3.55			0.3809523809523809	0.125
44256	D:\textcomplexity\twitter_output\input_files\44256.conllu	1.0	1.0000000000000002	3.444444444444444			0.3333333333333333	0.0
44267	D:\textcomplexity\twitter_output\input_files\44267.conllu	1.0	1.0000000000000002	3.6666666666666665			0.375	0.0
44270	D:\textcomplexity\twitter_output\input_files\44270.conllu	1.0	1.0	3.6			0.3181818181818182	0.1428571428571428
44288	D:\textcomplexity\twitter_output\input_files\44288.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
44338	D:\textcomplexity\twitter_output\input_files\44338.conllu	0.9	0.9804820237218406	3.7			0.3333333333333333	0.0
44355	D:\textcomplexity\twitter_output\input_files\44355.conllu	0.9666666666666668	0.9934940079072802	2.8666666666666667			0.2941176470588235	0.0
44365	D:\textcomplexity\twitter_output\input_files\44365.conllu	1.0	1.0000000000000002	3.166666666666667			0.2857142857142857	0.0
44379	D:\textcomplexity\twitter_output\input_files\44379.conllu	1.0	1.0	3.9			0.2857142857142857	0.0
44404	D:\textcomplexity\twitter_output\input_files\44404.conllu	1.0	1.0	3.78125			0.3888888888888889	0.0714285714285714
44420	D:\textcomplexity\twitter_output\input_files\44420.conllu	0.8666666666666667	0.9739760316291208	2.933333333333333			0.3888888888888889	0.0
44424	D:\textcomplexity\twitter_output\input_files\44424.conllu	1.0	1.0	3.2			0.391304347826087	0.2222222222222222
44436	D:\textcomplexity\twitter_output\input_files\44436.conllu	1.0	1.0000000000000002	2.5			0.2857142857142857	0.0
44446	D:\textcomplexity\twitter_output\input_files\44446.conllu	1.0	1.0000000000000002	2.666666666666667			0.3333333333333333	0.0
44447	D:\textcomplexity\twitter_output\input_files\44447.conllu	1.0	1.0	3.45			0.3043478260869565	0.1428571428571428
44527	D:\textcomplexity\twitter_output\input_files\44527.conllu	1.0	1.0	3.533333333333333			0.3157894736842105	0.1666666666666666
44535	D:\textcomplexity\twitter_output\input_files\44535.conllu	1.0	1.0000000000000002	2.333333333333333			0.2	0.0
44554	D:\textcomplexity\twitter_output\input_files\44554.conllu	1.0	1.0	3.68			0.36	0.2222222222222222
44588	D:\textcomplexity\twitter_output\input_files\44588.conllu	1.0	1.0	3.8			0.3846153846153846	0.0
44613	D:\textcomplexity\twitter_output\input_files\44613.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
44680	D:\textcomplexity\twitter_output\input_files\44680.conllu	1.0	1.0	3.4666666666666663			0.2941176470588235	0.2
44726	D:\textcomplexity\twitter_output\input_files\44726.conllu	1.0	1.0	2.5			0.25	0.0
44728	D:\textcomplexity\twitter_output\input_files\44728.conllu	1.0	1.0000000000000002	3.333333333333333			0.3333333333333333	0.0
44740	D:\textcomplexity\twitter_output\input_files\44740.conllu	1.0	1.0	3.92			0.3928571428571428	0.1818181818181818
44745	D:\textcomplexity\twitter_output\input_files\44745.conllu	1.0	1.0	3.466666666666667			0.2941176470588235	0.2
44767	D:\textcomplexity\twitter_output\input_files\44767.conllu	1.0	1.0	3.55			0.3333333333333333	0.0
44835	D:\textcomplexity\twitter_output\input_files\44835.conllu	1.0	1.0	3.6			0.3125	0.2
44890	D:\textcomplexity\twitter_output\input_files\44890.conllu	1.0	1.0	3.8			0.3571428571428571	0.0
44891	D:\textcomplexity\twitter_output\input_files\44891.conllu	1.0	1.0	3.3666666666666667			0.3666666666666666	0.1818181818181818
44902	D:\textcomplexity\twitter_output\input_files\44902.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
44938	D:\textcomplexity\twitter_output\input_files\44938.conllu	0.9	0.9804820237218406	3.9			0.3846153846153846	0.2
44943	D:\textcomplexity\twitter_output\input_files\44943.conllu	1.0	1.0	3.75			0.25	0.0
44973	D:\textcomplexity\twitter_output\input_files\44973.conllu	1.0	1.0	3.1500000000000004			0.3333333333333333	0.0
44977	D:\textcomplexity\twitter_output\input_files\44977.conllu	1.0	1.0	3.1			0.3846153846153846	0.2
44994	D:\textcomplexity\twitter_output\input_files\44994.conllu	1.0	1.0000000000000002	3.166666666666667			0.25	0.0
45014	D:\textcomplexity\twitter_output\input_files\45014.conllu	1.0	1.0	3.2			0.3157894736842105	0.0
45015	D:\textcomplexity\twitter_output\input_files\45015.conllu	1.0	1.0	3.2			0.36	0.1111111111111111
45021	D:\textcomplexity\twitter_output\input_files\45021.conllu	1.0	1.0	3.1			0.3333333333333333	0.1428571428571428
45050	D:\textcomplexity\twitter_output\input_files\45050.conllu	0.9333333333333332	0.9869880158145604	3.4			0.2666666666666666	0.0
45059	D:\textcomplexity\twitter_output\input_files\45059.conllu	0.975	0.9959139529094122	3.875			0.3902439024390244	0.1875
45088	D:\textcomplexity\twitter_output\input_files\45088.conllu	1.0	1.0	3.2			0.3529411764705882	0.1666666666666666
45130	D:\textcomplexity\twitter_output\input_files\45130.conllu	0.9666666666666668	0.9934940079072802	3.1			0.3125	0.1
45167	D:\textcomplexity\twitter_output\input_files\45167.conllu	1.0	1.0	3.8			0.3571428571428571	0.2
45169	D:\textcomplexity\twitter_output\input_files\45169.conllu	0.8500000000000001	0.9707230355827609	3.1			0.391304347826087	0.2222222222222222
45193	D:\textcomplexity\twitter_output\input_files\45193.conllu	1.0	1.0	3.5			0.3809523809523809	0.0
45196	D:\textcomplexity\twitter_output\input_files\45196.conllu	1.0	1.0000000000000002	3.833333333333333			0.1666666666666666	0.0
45227	D:\textcomplexity\twitter_output\input_files\45227.conllu	1.0	1.0	3.7			0.3571428571428571	0.2
45246	D:\textcomplexity\twitter_output\input_files\45246.conllu	0.95	0.9902410118609204	3.05			0.2857142857142857	0.1666666666666666
45250	D:\textcomplexity\twitter_output\input_files\45250.conllu	1.0	1.0000000000000002	2.333333333333333			0.125	0.0
45274	D:\textcomplexity\twitter_output\input_files\45274.conllu	1.0	1.0000000000000002	3.2222222222222223			0.1818181818181818	0.0
45275	D:\textcomplexity\twitter_output\input_files\45275.conllu	1.0	1.0	3.4000000000000004			0.3636363636363636	0.0
45283	D:\textcomplexity\twitter_output\input_files\45283.conllu	0.9333333333333332	0.9869880158145604	3.533333333333333			0.3333333333333333	0.0
45314	D:\textcomplexity\twitter_output\input_files\45314.conllu	1.0	1.0	3.32			0.3793103448275862	0.0909090909090909
45319	D:\textcomplexity\twitter_output\input_files\45319.conllu	1.0	1.0	3.2666666666666666			0.3888888888888889	0.0
45323	D:\textcomplexity\twitter_output\input_files\45323.conllu	1.0	1.0	3.466666666666667			0.3333333333333333	0.0
45328	D:\textcomplexity\twitter_output\input_files\45328.conllu	1.0	1.0	3.6			0.3333333333333333	0.2
45331	D:\textcomplexity\twitter_output\input_files\45331.conllu	1.0	1.0	3.333333333333333			0.3684210526315789	0.1428571428571428
45396	D:\textcomplexity\twitter_output\input_files\45396.conllu	1.0	1.0000000000000002	2.833333333333333			0.1666666666666666	0.0
45402	D:\textcomplexity\twitter_output\input_files\45402.conllu	1.0	1.0000000000000002	3.5			0.375	0.0
45416	D:\textcomplexity\twitter_output\input_files\45416.conllu	1.0	1.0	3.1			0.3846153846153846	0.2
45444	D:\textcomplexity\twitter_output\input_files\45444.conllu	0.9583333333333334	0.9931222365665792	3.216666666666667			0.384	0.2291666666666666
45465	D:\textcomplexity\twitter_output\input_files\45465.conllu	1.0	1.0	3.68			0.2962962962962963	0.0
45469	D:\textcomplexity\twitter_output\input_files\45469.conllu	1.0	1.0000000000000002	3.333333333333333			0.375	0.0
45478	D:\textcomplexity\twitter_output\input_files\45478.conllu	1.0	1.0	3.6			0.3846153846153846	0.2
45484	D:\textcomplexity\twitter_output\input_files\45484.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
45493	D:\textcomplexity\twitter_output\input_files\45493.conllu	1.0	1.0000000000000002	3.0			0.375	0.0
45495	D:\textcomplexity\twitter_output\input_files\45495.conllu	1.0	1.0000000000000002	3.5			0.25	0.0
45497	D:\textcomplexity\twitter_output\input_files\45497.conllu	1.0	1.0000000000000002	3.1666666666666665			0.2857142857142857	0.0
45518	D:\textcomplexity\twitter_output\input_files\45518.conllu	1.0	1.0	3.35			0.3043478260869565	0.0
45530	D:\textcomplexity\twitter_output\input_files\45530.conllu	1.0	1.0	3.8			0.3714285714285714	0.1538461538461538
45532	D:\textcomplexity\twitter_output\input_files\45532.conllu	1.0	1.0	3.066666666666667			0.3125	0.0
45596	D:\textcomplexity\twitter_output\input_files\45596.conllu	0.9333333333333332	0.9869880158145604	3.0			0.2941176470588235	0.0
45607	D:\textcomplexity\twitter_output\input_files\45607.conllu	1.0	1.0	3.76			0.3461538461538461	0.1111111111111111
45611	D:\textcomplexity\twitter_output\input_files\45611.conllu	1.0	1.0000000000000002	3.0			0.375	0.0
45617	D:\textcomplexity\twitter_output\input_files\45617.conllu	1.0	1.0000000000000002	3.333333333333333			0.25	0.0
45622	D:\textcomplexity\twitter_output\input_files\45622.conllu	1.0	1.0	3.72			0.3333333333333333	0.2222222222222222
45647	D:\textcomplexity\twitter_output\input_files\45647.conllu	1.0	1.0	3.6			0.3684210526315789	0.1428571428571428
45652	D:\textcomplexity\twitter_output\input_files\45652.conllu	1.0	1.0	3.333333333333333			0.3125	0.2
45669	D:\textcomplexity\twitter_output\input_files\45669.conllu	1.0	1.0	3.4			0.3888888888888889	0.1428571428571428
45679	D:\textcomplexity\twitter_output\input_files\45679.conllu	1.0	1.0	2.95			0.25	0.2
45696	D:\textcomplexity\twitter_output\input_files\45696.conllu	1.0	1.0000000000000002	3.6666666666666665			0.25	0.0
45802	D:\textcomplexity\twitter_output\input_files\45802.conllu	1.0	1.0000000000000002	3.0			0.2	0.0
45808	D:\textcomplexity\twitter_output\input_files\45808.conllu	1.0	1.0	3.2			0.3571428571428571	0.2
45819	D:\textcomplexity\twitter_output\input_files\45819.conllu	1.0	1.0	3.8			0.3571428571428571	0.2
45825	D:\textcomplexity\twitter_output\input_files\45825.conllu	1.0	1.0	3.76			0.3571428571428571	0.0
45827	D:\textcomplexity\twitter_output\input_files\45827.conllu	1.0	1.0	3.466666666666667			0.3888888888888889	0.1428571428571428
45854	D:\textcomplexity\twitter_output\input_files\45854.conllu	1.0	1.0	3.6			0.3	0.2222222222222222
45882	D:\textcomplexity\twitter_output\input_files\45882.conllu	0.9666666666666668	0.9934940079072802	3.466666666666667			0.3823529411764705	0.1538461538461538
45883	D:\textcomplexity\twitter_output\input_files\45883.conllu	1.0	1.0	3.25			0.25	0.0
45893	D:\textcomplexity\twitter_output\input_files\45893.conllu	0.96	0.9921928094887362	3.2			0.3846153846153846	0.2
45897	D:\textcomplexity\twitter_output\input_files\45897.conllu	1.0	1.0	2.7333333333333334			0.3157894736842105	0.1666666666666666
45899	D:\textcomplexity\twitter_output\input_files\45899.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2	0.0
45912	D:\textcomplexity\twitter_output\input_files\45912.conllu	1.0	1.0	3.1333333333333333			0.3529411764705882	0.1666666666666666
